uf,nsorteio,totrecursos,tot_os,pop,purb,p_secundario,cod_ibge6,pib_capita_02,op_01_04,reeleito,ENEP2000,ENLP2000,pref_idade_tse,comarca,reeleito_2004,p_cad_pref,rec_transf_correntes,gini_ipea,fiscalizacoes,valor_fiscalizado,winmargin2000,winmargin2000_inclost,incumbent,vereador9600,pmismanagement,elected1,first,lpib02,lpop,pref_masc,party_d1,party_d3,party_d4,party_d5,party_d6,party_d7,party_d8,party_d9,party_d10,party_d11,party_d12,party_d13,party_d14,party_d15,party_d16,party_d17,party_d18,pref_escola,sorteio1,sorteio2,sorteio3,sorteio4,sorteio5,sorteio6,sorteio7,sorteio8,sorteio9,sorteio10,media2,vereador_eleit,mun_novo,exp_prefeito,winmargin,samepartygov98,lrec_trans,lfunc_ativ,lrec_fisc,ncorrupt,valor_corrupt,pcorrupt,ncorrupt_os,dcorrupt_desvio,dcorrupt_licitacao,dcorrupt_superfat,dcorrupt,ncorrupt_desvio,ncorrupt_licitacao,ncorrupt_superfat,corrupt_desvio,corrupt_licitacao,corrupt_superfat,pcorrupt_desvio,pcorrupt_licitacao,pcorrupt_superfat,shcorrupt_desvio,shcorrupt_licitacao,shcorrupt_superfat,dmismanagement,uf_d1,uf_d2,uf_d3,uf_d4,uf_d5,uf_d6,uf_d7,uf_d8,uf_d9,uf_d10,uf_d11,uf_d12,uf_d13,uf_d14,uf_d15,uf_d16,uf_d17,uf_d18,uf_d19,uf_d20,uf_d21,uf_d22,uf_d23,uf_d24,uf_d25,uf_d26,esample2
ES,7,2672152.57,44,11481,.41747233,.29496494,776383,3595.1006,0,1,5.3622923,4.5675673,55,1,0,.30769232,6732692.38,.67900002,44,2672152.57,.031948477,,0,,3,0,0,-1.0230131,9.3484488,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,1,.0015331997,0,0,.031948477,0,15.722486,5.6869755,14.798395,3,246683,.09231621,.06818182,1,1,0,1,1,2,0,583,246100,0,.00021817617,.092098035,0,.022727273,.045454547,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ES,6,3079571.74,40,14495,.48547775,.31401658,776393,3134.0269,0,0,5.4357796,4.5675673,48,1,0,.30769232,7395444.73,.53600001,40,3079571.74,.1369375,,0,0,2,0,1,-1.1602664,9.5815592,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,1,.0011665471,0,0,.1369375,0,15.816375,6.2576675,14.940301,4,288789.69,.093775928,.1,1,1,1,1,1,2,1,193124.69,47665,48000,.062711537,.015477802,.015586583,.025,.050000001,.025,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ES,2,3788543.95,118,19539,.54757154,.25220218,776428,8067.8726,0,1,5.9766417,5.121212,51,1,0,.23076923,12791837.5,.56099999,118,3788543.95,.13161013,,0,,.23999999,0,0,-.21469527,9.880168,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,.0010620916,0,0,.13161013,1,16.364317,6.2025356,15.147492,2,276350.47,.072943717,.016949153,1,1,0,1,1,1,0,55000,221350.48,0,.014517451,.058426268,0,.0084745763,.0084745763,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ES,5,2327279.35,33,10189,.66051626,.33447453,776433,2547.8315,0,0,5.4180942,4.333333,49,1,0,.15384616,5804818.2425,.56099999,33,2327279.35,.089790732,.33003396,1,0,.86666667,0,1,-1.3673425,9.229064,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,1,.0013844515,0,0,.089790732,0,15.574199,5.7397928,14.660211,2,90700,.038972545,.060606062,0,1,0,1,0,2,0,0,90700,0,0,.038972545,0,0,.060606062,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ES,11,3366228.93,32,30603,.77629644,.34181079,776455,2629.2239,0,1,10.171933,6.3684206,64,1,0,.18181819,9647219.737499999,.61500001,32,3366228.93,.028623551,,0,,1,0,0,-1.3358965,10.328854,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,1,.00056306308,1,0,.028623551,1,16.08218,6.6808548,15.029304,3,390700,.11606459,.09375,1,0,0,1,3,0,0,390700,0,0,.11606459,0,0,.09375,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ES,3,4686500.49,84,19689,.36624512,.24877359,776493,2321.0325,0,0,6.1611409,6.2307692,64,1,0,.22222222,9570311.355,.62599999,84,4686500.49,.038695723,,0,0,.56756759,0,1,-1.460573,9.8878155,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,.00069821568,0,0,.038695723,1,16.074177,6.1548581,15.360197,1,7668,.0016361888,.011904762,1,0,0,1,1,0,0,7668,0,0,.0016361888,0,0,.011904762,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ES,9,3389623.08,41,20402,.43338889,.22604077,776523,2010.8014,0,0,6.1603832,4.7872338,51,1,0,.26666668,11754925.7675,.66000003,41,3389623.08,.063903868,.067038119,1,0,2.2,0,1,-1.6040517,9.9233885,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,1,.00099674403,0,1,.063903868,0,16.279783,6.4536252,15.036229,2,14000,.0041302526,.048780486,1,1,0,1,1,1,0,0,14000,0,0,.0041302526,0,.024390243,.024390243,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ES,8,6412656.95,29,21961,.91944814,.26701251,776528,3330.0317,0,1,9.6169605,6.7599998,49,1,0,.15384616,7743495.717499999,.54799998,29,6412656.95,.10414362,,0,,,0,0,-1.0996033,9.9970236,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,1,.00070395839,0,0,.10414362,0,15.862364,6.50279,15.673784,1,316855,.049410876,.034482758,0,1,0,1,0,1,0,0,316855,0,0,.049410876,0,0,.034482758,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ES,4,2946089.56,55,10481,.66396338,.33985364,776603,3834.8796,0,0,5.9704537,5.121212,42,1,0,0,7132017.58,.55199999,55,2946089.56,.12165451,.12165451,1,0,.37037036,1,1,-.95844704,9.2573195,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0,0,1,.0014966613,0,0,.12165451,0,15.780105,5.9610052,14.895989,1,840000,.28512371,.018181818,0,1,0,1,0,1,0,0,840000,0,0,.28512371,0,0,.018181818,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RJ,6,11287901.17,39,119247,.95851469,.38157061,786133,8690,0,0,8.6158857,7.0487804,48,1,1,.23529412,121238225.87,.55299997,39,11287901.77,.49106655,,0,0,.94444442,1,1,-.14041214,11.688952,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,1,.00022140029,0,0,.49106655,1,18.613268,8.1747026,16.239243,1,337000,.029854974,.025641026,0,1,0,1,0,1,0,0,337000,0,0,.029854974,0,0,.025641026,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
RJ,4,1409544.68,41,18204,1,.36864513,786146,85535.07,1,1,6.0364432,4.7647057,38,0,0,.33333334,46667621.6725,.588,41,1409544.68,.065698683,,0,,1.0434783,1,0,2.1463413,9.8093967,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0,0,1,.00067842606,1,0,.065698683,1,17.658562,7.0343881,14.158777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
RJ,9,5224005.22,42,88503,.95834041,.43881801,786153,5849.895,0,0,12.63986,8.3953485,55,1,0,.052631579,27342657.7125,.52999997,42,5224005.22,.092050195,.23735259,1,0,2.3636363,1,1,-.53616142,11.390792,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,1,.00030211001,0,0,.092050195,0,17.123959,7.5416832,15.468775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
RJ,4,8618343.039999999,59,126828,.83764625,.40695575,786193,27523.506,0,1,6.5699067,4.0704226,58,1,0,.41176471,109552964.345,.60399997,59,8618343.039999999,.27706707,,0,,.55555558,1,0,1.0124553,11.750587,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0,0,1,.00022849155,0,0,.27706707,0,18.511919,8.6929932,15.969403,1,60000,.0069618952,.016949153,1,0,0,1,1,0,0,60000,0,0,.0069618952,0,0,.016949153,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
RJ,8,3294651.28,33,14670,.67798227,.33079445,786213,4299.9224,0,0,6.2478395,10.703703,48,1,0,.27272728,13691985.6725,.53500003,33,3294651.28,.14627019,.14627019,1,0,,1,1,-.84398812,9.5935602,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,1,.0016162768,0,0,.14627019,0,16.432322,7.0210838,15.007811,2,35793,.010863972,.060606062,1,1,0,1,1,1,0,1093,34700,0,.00033174982,.010532223,0,.030303031,.030303031,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
RJ,7,2769316.6,37,10334,.58283335,.2494128,786283,4296.3037,0,1,3.6265192,2.3142855,48,1,0,.55555558,10807897.35,.52399999,37,2769316.6,.030778319,,0,,1.4,1,0,-.84483004,9.2431946,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,1,.0011056511,0,1,.030778319,0,16.195787,6.4567695,14.834111,1,184880.75,.066760421,.027027028,0,1,0,1,0,1,0,0,184880.75,0,0,.066760421,0,0,.027027028,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
RJ,6,3232451.41,34,24739,.4740693,.43286967,786348,20951.441,0,1,6.388998,3.6666665,46,0,0,.36363637,25034675.1275,.55199999,34,3232451.41,.071899801,,0,,1.6875,1,0,.73962229,10.116137,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,1,.00060287188,1,0,.071899801,0,17.035772,7.3310604,14.988751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
RJ,11,1524986.31,29,17289,.99039853,.47267827,786403,3825.8853,0,0,9.3607883,5.4516125,40,1,0,.23076923,9669004.002499999,.54500002,29,1524986.31,.088374853,.088374853,1,0,,1,1,-.96079516,9.7578259,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,1,.00089921837,0,1,.088374853,1,16.084436,4.7706847,14.237496,1,82300,.053967699,.034482758,0,1,0,1,0,1,0,0,82300,0,0,.053967699,0,0,.034482758,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
RJ,11,3585534.31,48,27064,.88841265,.4402923,786423,3711.177,0,1,6.8383465,4.8285713,60,1,0,.30769232,15446880.765,.60000002,48,3585534.31,.30124119,,0,,,0,0,-.99123597,10.205959,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,1,1,.00064404262,0,0,.30124119,0,16.552917,6.8351846,15.092418,3,310400,.086570084,.0625,0,1,0,1,0,3,0,0,310400,0,0,.086570084,0,0,.0625,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
RJ,5,3175735.9,26,37410,.87377709,.39536786,786493,4544.771,0,1,7.7868128,6.2592587,43,1,0,.23076923,22333735.09,.59500003,26,3175735.9,.35633373,,0,,.53333336,1,0,-.78860778,10.529694,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,1,.00045518207,0,0,.35633373,0,16.921608,7.0085053,14.97105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
RJ,7,3016557.33,29,19481,.90714031,.40478015,786518,3509.5383,0,0,5.2937107,2.3142855,57,0,0,.55555558,13133757.3925,.52899998,29,3016557.33,.30482844,,0,0,1.25,1,1,-1.0471005,9.8771954,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,1,.00077982846,1,0,.30482844,1,16.390696,6.5366917,14.919627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
RJ,6,7562403.75,,22118,.81698167,.38052389,786523,39167.461,0,1,4.3251109,3.5957446,43,1,0,.38461539,34613092.00250001,.56099999,59,7562403.75,.72128332,,0,,0,1,0,1.3652612,10.004147,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,1,.00068356295,0,0,.72128332,1,17.359743,7.5725031,15.838699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
RJ,2,6424618.18,96,15952,.75338513,.29511136,786533,3714.968,0,1,6.1917605,5.8275862,75,1,0,.23076923,15091297.025,.54299998,110,6424618.18,.20927668,,0,,1.074074,0,0,-.99021506,9.6773396,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,1,.0010751799,0,1,.20927668,0,16.529629,6.4723463,15.675648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
RJ,3,3072681.37,,12095,.94154608,.31570119,786534,116816.33,0,1,7.5132532,4.2631578,61,0,0,.33333334,10082882,.54100001,71,3072681.37,.075236082,,0,,,0,0,2.4580178,9.400547,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,1,.0011881188,1,0,.075236082,1,16.12635,6.5161929,14.938061,1,23584,.0076753809,.014084507,0,1,0,1,0,1,0,0,23584,0,0,.0076753809,0,0,.014084507,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
RJ,8,1142067.46,20,13674,.56303936,.26878908,786538,160370.69,0,1,3.8600354,2.6129031,65,0,0,.55555558,46270615.6825,.523,20,1142067.46,.25794521,,0,,,0,0,2.7749028,9.5232515,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,1,.00086788816,1,0,.25794521,0,17.650017,7.3362856,13.948351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
RJ,10,5270763.18,44,10476,.52787322,.27417535,786583,4847.9473,0,1,5.1561098,4.4814811,60,1,0,.27272728,12497980.36,.53399998,44,5270763.18,.47784334,,0,,2.4000001,0,0,-.72402972,9.2568426,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,1,.0011921534,0,0,.47784334,1,16.341078,6.7310181,15.477686,4,938000,.17796284,.090909094,1,1,0,1,1,3,0,317700,620300,0,.060275901,.11768694,0,.022727273,.06818182,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
RJ,7,6813312.88,41,36789,.72067738,.33070436,786603,4291.2056,0,0,4.1032753,3.042105,41,1,1,.52941179,20949761.1625,.55000001,41,6813312.88,.23704249,,0,0,1.6,1,1,-.84601736,10.512954,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,1,.0005800068,0,0,.23704249,1,16.857637,7.2936978,15.734389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
RJ,3,9954670.779999999,,27682,.70916116,.26040772,786623,16141.68,0,1,6.4662185,4.9999995,40,1,0,.33333334,23036836.935,.51999998,79,9654670.779999999,.075493902,,0,,,1,0,.47881961,10.228538,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,1,.00059701491,0,0,.075493902,0,16.952604,7.632401,16.113552,1,6279,.00063075917,.012658228,1,0,0,1,1,0,0,6279,0,0,.00063075917,0,0,.012658228,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
RJ,10,42005002.41,67,449476,1,.46676236,786633,3628.9299,1,1,12.065119,8.0181818,53,1,0,.14285715,95888354.49333334,.47499999,67,42005002.41,.28243637,,0,,1.7647059,1,0,-1.0136473,13.015838,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,1,.000067045316,0,0,.28243637,0,18.378695,8.5249634,17.553299,4,6113400,.14553981,.059701491,1,1,0,1,2,2,0,1699300,4414100,0,.040454704,.1050851,0,.029850746,.029850746,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
RJ,5,1784861.95,37,14176,.16464446,.15434083,786693,4686.5874,0,0,6.0216813,3.521739,47,1,0,.33333334,14505346.17,.55500001,37,1784816.95,.042738587,.042738587,1,0,2,1,1,-.75788039,9.5593061,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,1,.00078657578,0,0,.042738587,0,16.490028,6.505784,14.394852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
RJ,3,3459842.61,,26057,.86149597,.24069652,786698,6043.7788,0,1,6.9419703,3.8571427,57,0,0,.33333334,14997889.0725,.48300001,58,3459842.61,.0045045018,,0,,1,1,0,-.50355566,10.168042,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,1,.00053859962,1,0,.0045045018,0,16.52342,6.5820251,15.056734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
RJ,4,10851579.62,79,138081,.8342784,.36781794,786703,5061.0415,0,1,10.0743,9,54,1,0,.19047619,69619998.0775,.579,79,10851579.62,.039440781,,0,,.94285715,1,0,-.68101275,11.835596,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0,0,1,.00021107437,0,1,.039440781,0,18.058563,8.1715994,16.199821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
RJ,9,3129728.85,32,71976,.93568689,.4364236,786723,5489.1611,0,0,12.484146,7.0487804,43,1,1,.23529412,29534382.2,.54400003,32,3129728.85,.071905017,.071905017,1,0,3.3846154,1,1,-.59980965,11.184088,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,1,.00033349026,0,0,.071905017,1,17.201065,7.6496925,14.956457,2,8818,.0028174964,.0625,1,0,1,1,1,0,1,8818,0,0,.0028174964,0,0,.03125,0,.03125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
RJ,8,4420076.98,29,31451,.63228512,.39165607,786743,4075.7461,0,0,8.0976896,6.8181815,44,1,1,.2,21193930.3975,.58600003,29,4420076.98,.27375621,,0,0,,1,1,-.89753121,10.356186,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0,1,.0006199372,0,0,.27375621,1,16.869225,7.0184016,15.301667,2,466600,.10556377,.068965517,0,1,0,1,0,2,0,0,466600,0,0,.10556377,0,0,.068965517,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
SP,11,1926940.57,26,33497,.90658867,.46190476,806133,5765.6357,0,1,5.587759,5.4000001,48,1,0,.22222222,15388106.31,.54100001,26,1926940.57,.0036843717,,0,,,0,0,-.55066961,10.419211,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,1,.00036622584,0,0,.0036843717,0,16.549105,6.498282,14.471444,2,513000,.26622513,.07692308,1,1,0,1,1,1,0,380000,133000,0,.1972038,.069021329,0,.03846154,.03846154,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
SP,11,749676.63,22,19816,.69030076,.39304569,806413,4326.4585,0,0,6.0875373,2.4545453,51,0,0,.55555558,10982207.185,.51300001,22,749676.63,.15639052,.15639052,1,0,,0,1,-.83783579,9.8942451,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,1,.00056102732,0,0,.15639052,0,16.211786,6.5294189,13.527397,1,250100,.3336105,.045454547,1,0,0,1,1,0,0,250100,0,0,.3336105,0,0,.045454547,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
SP,5,5170883.27,38,76472,.94658178,.40426269,806573,5154.0454,1,0,10.350021,8.757575,37,1,0,.11764706,33656999,.57300001,38,5170883.27,.030365497,.030365497,1,0,1.625,1,1,-.66280323,11.24468,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,1,.00037417735,0,0,.030365497,0,17.331732,7.3802557,15.458554,2,310040.16,.059958838,.052631579,0,1,0,1,0,2,0,0,310040.16,0,0,.059958838,0,0,.052631579,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
SP,8,1437431.46,28,20588,.82766658,.32698205,806703,16045.144,0,0,4.2451601,3.5957444,50,0,1,.38461539,11426614.9725,.50300002,28,1437431.46,.0996795,.0996795,1,0,,0,1,.47282115,9.9324636,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,1,.00082367106,0,1,.0996795,0,16.251455,6.1355648,14.178369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
SP,6,3344261.2,21,71221,.96152818,.44924778,807023,7519.3916,1,0,8.917841,4.5675673,49,0,1,.23076923,24849809.755,.51700002,21,3344261.2,.39585555,,0,0,3.5555556,1,1,-.28509983,11.173543,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,1,.0003254638,0,1,.39585555,0,17.02836,6.8145428,15.022757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
SP,3,1797869.27,,28411,.95674211,.39190549,807433,5911.8115,0,0,6.2791963,6.4285712,41,1,1,.2,12638140.9725,.51300001,50,1797869.27,.057215631,,0,0,,1,1,-.5256328,10.254532,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,1,.00084942521,0,0,.057215631,1,16.35223,6.4488893,14.402113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
SP,2,944273.13,60,7007,.92835736,.29010314,807523,7859.1123,0,0,6.3796268,4.8285713,34,0,1,.23076923,3489594.0725,.46200001,60,944273.13,.14180985,,0,0,.39393941,1,1,-.24091147,8.8546648,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,1,0,0,0,0,0,0,0,0,0,1,.0024454477,0,0,.14180985,0,15.065296,5.0106354,13.758171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
SP,11,3441595.71,32,40500,.91735804,.44518408,807563,4446.4595,0,0,8.4201908,6.2592592,44,1,1,.15384616,20341565.695,.60299999,32,3441595.71,.59424222,,0,0,,0,1,-.81047696,10.609057,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,1,.000428195,0,0,.59424222,1,16.828176,6.82546,15.051446,2,79900,.023215976,.0625,0,1,1,1,0,1,1,0,79900,0,0,.023215976,0,0,.03125,.03125,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
SP,11,4054262.23,30,40480,.85852271,.41796654,807641,5314.2598,0,1,5.0824795,3.6885245,57,1,0,.33333334,18483544.205,.484,30,4054262.23,.016066223,,0,,,0,0,-.63219142,10.608563,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,1,.00054067693,0,0,.016066223,1,16.732391,6.7615728,15.21528,2,0,0,.06666667,1,1,0,1,1,1,0,0,0,0,0,0,0,.033333335,.033333335,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
